"collaboration_group","sequence","title","authid","authname","journal_name","date"
1415,"3","Solvability and uniqueness criteria for generalized Sylvester-type equations","56071560300","Poloni F.","Linear Algebra and Its Applications","2018"
1415,"4","Solvability and uniqueness criteria for generalized Sylvester-type equations","55748770500","Robol L.","Linear Algebra and Its Applications","2018"
1416,"1","Robustness and perturbations of minimal bases","57218889092","Van Dooren P.","Linear Algebra and Its Applications","2018"
1416,"2","Robustness and perturbations of minimal bases","6603241087","Dopico F.M.","Linear Algebra and Its Applications","2018"
1417,"1","Mergers Along the Global Supply Chain: Information Technologies and Routine Tasks","55368487600","Basco S.","Oxford Bulletin of Economics and Statistics","2018"
1417,"2","Mergers Along the Global Supply Chain: Information Technologies and Routine Tasks","55368978700","Mestieri M.","Oxford Bulletin of Economics and Statistics","2018"
1418,"1","Amenability and uniform Roe algebras","6603753492","Ara P.","Journal of Mathematical Analysis and Applications","2018"
1418,"2","Amenability and uniform Roe algebras","56655758500","Li K.","Journal of Mathematical Analysis and Applications","2018"
1418,"3","Amenability and uniform Roe algebras","6602465441","Lledó F.","Journal of Mathematical Analysis and Applications","2018"
1418,"4","Amenability and uniform Roe algebras","57194767982","Wu J.","Journal of Mathematical Analysis and Applications","2018"
1419,"1","Volumetric velocimetry for fluid flows","37123621500","Discetti S.","Measurement Science and Technology","2018"
1419,"2","Volumetric velocimetry for fluid flows","34869318800","Coletti F.","Measurement Science and Technology","2018"
1420,"1","Random distributions of initial porosity trigger regular necking patterns at high strain rates","57201644044","N'souglo K.E.","Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","2018"
1420,"2","Random distributions of initial porosity trigger regular necking patterns at high strain rates","57203375939","Srivastava A.","Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","2018"
1420,"3","Random distributions of initial porosity trigger regular necking patterns at high strain rates","6504723433","Osovski S.","Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","2018"
1420,"4","Random distributions of initial porosity trigger regular necking patterns at high strain rates","23390609100","Rodríguez-Martínez J.A.","Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","2018"
1421,"1","Aspects of Geodesical Motion with Fisher-Rao Metric: Classical and Quantum","57190577826","Ciaglia F.M.","Open Systems and Information Dynamics","2018"
1421,"2","Aspects of Geodesical Motion with Fisher-Rao Metric: Classical and Quantum","57189052844","Cosmo F.D.","Open Systems and Information Dynamics","2018"
1421,"3","Aspects of Geodesical Motion with Fisher-Rao Metric: Classical and Quantum","39963071400","Felice D.","Open Systems and Information Dynamics","2018"
1421,"4","Aspects of Geodesical Motion with Fisher-Rao Metric: Classical and Quantum","7101913135","Mancini S.","Open Systems and Information Dynamics","2018"
1421,"5","Aspects of Geodesical Motion with Fisher-Rao Metric: Classical and Quantum","7006706822","Marmo G.","Open Systems and Information Dynamics","2018"
1421,"6","Aspects of Geodesical Motion with Fisher-Rao Metric: Classical and Quantum","28167591900","Pérez-Pardo J.M.","Open Systems and Information Dynamics","2018"
1422,"1","The Recycling Gibbs sampler for efficient learning","34969394500","Martino L.","Digital Signal Processing: A Review Journal","2018"
1422,"2","The Recycling Gibbs sampler for efficient learning","56369475400","Elvira V.","Digital Signal Processing: A Review Journal","2018"
1422,"3","The Recycling Gibbs sampler for efficient learning","6603888005","Camps-Valls G.","Digital Signal Processing: A Review Journal","2018"
1423,"1","Nonlinear axisymmetric vibrations of a hyperelastic orthotropic cylinder","56800968600","Aranda-Iglesias D.","International Journal of Non-Linear Mechanics","2018"
1423,"2","Nonlinear axisymmetric vibrations of a hyperelastic orthotropic cylinder","23390609100","Rodríguez-Martínez J.A.","International Journal of Non-Linear Mechanics","2018"
1423,"3","Nonlinear axisymmetric vibrations of a hyperelastic orthotropic cylinder","55879520500","Rubin M.B.","International Journal of Non-Linear Mechanics","2018"
1424,"1","Isoparametric submanifolds in two-dimensional complex space forms","9434003900","Díaz-Ramos J.C.","Annals of Global Analysis and Geometry","2018"
1424,"2","Isoparametric submanifolds in two-dimensional complex space forms","26642412900","Domínguez-Vázquez M.","Annals of Global Analysis and Geometry","2018"
1424,"3","Isoparametric submanifolds in two-dimensional complex space forms","56677792200","Vidal-Castiñeira C.","Annals of Global Analysis and Geometry","2018"
1425,"1","Robust condition assessment of electrical equipment with one class support vector machines based on the measurement of partial discharges","55973242200","Parrado-Hernández E.","Energies","2018"
1425,"2","Robust condition assessment of electrical equipment with one class support vector machines based on the measurement of partial discharges","6603947701","Robles G.","Energies","2018"
1425,"3","Robust condition assessment of electrical equipment with one class support vector machines based on the measurement of partial discharges","55320465400","Ardila-Rey J.","Energies","2018"
1425,"4","Robust condition assessment of electrical equipment with one class support vector machines based on the measurement of partial discharges","16053357000","Martínez-Tarifa J.","Energies","2018"
1426,"1","A voltage and frequency control strategy for stand-alone full converter wind energy conversion systems","57193015775","Asensio A.P.","Energies","2018"
1426,"2","A voltage and frequency control strategy for stand-alone full converter wind energy conversion systems","22940466300","Gómez S.A.","Energies","2018"
1426,"3","A voltage and frequency control strategy for stand-alone full converter wind energy conversion systems","9333506100","Rodriguez-Amenedo J.L.","Energies","2018"
1426,"4","A voltage and frequency control strategy for stand-alone full converter wind energy conversion systems","56702234800","Plaza M.G.","Energies","2018"
1426,"5","A voltage and frequency control strategy for stand-alone full converter wind energy conversion systems","37664770800","Carrasco J.E.G.","Energies","2018"
1426,"6","A voltage and frequency control strategy for stand-alone full converter wind energy conversion systems","35247636400","De Las Morenas J.M.A.M.","Energies","2018"
1427,"1","Physics of human cooperation: Experimental evidence and theoretical models","23068973000","Sánchez A.","Journal of Statistical Mechanics: Theory and Experiment","2018"
1428,"1","Influence of the steam generator on the exergetic and exergoeconomic analysis of solar tower plants","56469922100","Gómez-Hernández J.","Energy","2018"
1428,"2","Influence of the steam generator on the exergetic and exergoeconomic analysis of solar tower plants","57192375998","González-Gómez P.A.","Energy","2018"
1428,"3","Influence of the steam generator on the exergetic and exergoeconomic analysis of solar tower plants","8590400800","Briongos J.V.","Energy","2018"
1428,"4","Influence of the steam generator on the exergetic and exergoeconomic analysis of solar tower plants","58065767500","Santana D.","Energy","2018"
1429,"1","Calibration of short rate term structure models from bid–ask coupon bond prices","56568375100","Gomes-Gonçalves E.","Physica A: Statistical Mechanics and its Applications","2018"
1429,"2","Calibration of short rate term structure models from bid–ask coupon bond prices","6701665186","Gzyl H.","Physica A: Statistical Mechanics and its Applications","2018"
1429,"3","Calibration of short rate term structure models from bid–ask coupon bond prices","16039682800","Mayoral S.","Physica A: Statistical Mechanics and its Applications","2018"
1430,"1","System dynamics and agent-based modelling to represent intangible process assets characterization","6506529394","Sanchez-Segura M.I.","Kybernetes","2018"
1430,"2","System dynamics and agent-based modelling to represent intangible process assets characterization","57191275610","Dugarte-Peña G.L.","Kybernetes","2018"
1430,"3","System dynamics and agent-based modelling to represent intangible process assets characterization","12790283300","Medina-Dominguez F.","Kybernetes","2018"
1430,"4","System dynamics and agent-based modelling to represent intangible process assets characterization","57200208665","García de Jesús C.","Kybernetes","2018"
1431,"1","Feature selection for spatially enhanced LBP: application to face recognition","6602925990","Moujahid A.","International Journal of Data Science and Analytics","2018"
1431,"2","Feature selection for spatially enhanced LBP: application to face recognition","55967501800","Dornaika F.","International Journal of Data Science and Analytics","2018"
1432,"1","Heartbeats do not make good pseudo-random number generators: An analysis of the randomness of inter-pulse intervals","55558234300","Ortiz-Martin L.","Entropy","2018"
1432,"2","Heartbeats do not make good pseudo-random number generators: An analysis of the randomness of inter-pulse intervals","55560069500","Picazo-Sanchez P.","Entropy","2018"
1432,"3","Heartbeats do not make good pseudo-random number generators: An analysis of the randomness of inter-pulse intervals","15020997800","Peris-Lopez P.","Entropy","2018"
1432,"4","Heartbeats do not make good pseudo-random number generators: An analysis of the randomness of inter-pulse intervals","57219182184","Tapiador J.","Entropy","2018"
1433,"1","Comparison of positive streamers in liquid dielectrics with and without nanoparticles simulated with finite-element software","57204172245","Velasco J.","Energies","2018"
1433,"2","Comparison of positive streamers in liquid dielectrics with and without nanoparticles simulated with finite-element software","57204183657","Frascella R.","Energies","2018"
1433,"3","Comparison of positive streamers in liquid dielectrics with and without nanoparticles simulated with finite-element software","57200961058","Albarracín R.","Energies","2018"
1433,"4","Comparison of positive streamers in liquid dielectrics with and without nanoparticles simulated with finite-element software","7005353166","Burgos J.C.","Energies","2018"
1433,"5","Comparison of positive streamers in liquid dielectrics with and without nanoparticles simulated with finite-element software","56865217800","Dong M.","Energies","2018"
